FarmId,FarmArea,Location,Crop,PlantingDate,Temperature,Precipitation,AvgTempRequiredMin,AvgTempRequiredMax,PrecipitationMin,PrecipitationMax,OptimalTempMidpoint,OptimalPrecipMidpoint,TempDeviation,PrecipDeviation,NormalizedTempDeviation,NormalizedPrecipDeviation,OverallRiskScore
9699,3457.681123,Iowa,Soybean,6/1/2017,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9700,3578.226613,Iowa,Corn,6/1/2013,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9701,859.3579112,Kansas,Corn,4/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9702,1507.007702,California,Grapes,3/1/2017,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9703,3937.830906,Kansas,Wheat,10/1/2016,65,60,70,75,200,250,72.5,225,7.5,165,21.12676056,22.4642614,21.79551098
9704,3943.083808,Iowa,Soybean,5/1/2017,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9705,396.1710837,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9706,3492.965065,Kansas,Wheat,5/1/2022,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9707,2837.819955,California,Almonds,11/1/2021,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9708,100.5434214,Kansas,Soybean,5/1/2015,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9709,2111.980865,Kansas,Soybean,6/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9710,2238.642236,Kansas,Corn,6/1/2018,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
9711,3183.732747,Iowa,Soybean,6/1/2014,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9712,2621.77721,Kansas,Soybean,6/1/2015,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
9713,1616.798947,California,Grapes,2/1/2018,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
9714,4992.752638,California,Almonds,11/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9715,835.155922,California,Grapes,3/1/2021,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9716,4486.732429,California,Grapes,3/1/2021,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9717,802.1731395,California,Grapes,4/1/2020,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9718,221.3539181,Kansas,Soybean,6/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9719,215.6961491,California,Grapes,3/1/2017,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9720,1372.607285,Kansas,Wheat,4/1/2019,60,75,70,75,200,250,72.5,225,12.5,150,35.21126761,20.42205582,27.81666171
9721,1693.51828,California,Grapes,3/1/2018,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9722,4366.478593,California,Almonds,11/1/2016,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9723,4196.540037,Iowa,Corn,4/1/2016,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9724,1820.051407,California,Grapes,3/1/2013,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9725,2445.362768,Iowa,Soybean,6/1/2016,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9726,1835.041015,Iowa,Corn,4/1/2018,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9727,589.0432808,California,Grapes,4/1/2014,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9728,2325.535502,Kansas,Wheat,11/1/2018,50,40,70,75,200,250,72.5,225,22.5,185,63.38028169,25.18720218,44.28374193
9729,4701.706784,Iowa,Corn,6/1/2014,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9730,4822.096889,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9731,179.4925578,Iowa,Soybean,6/1/2013,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9732,4970.14983,Kansas,Wheat,9/1/2022,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9733,3248.235113,Iowa,Corn,6/1/2018,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9734,3598.365262,California,Almonds,11/1/2017,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9735,1263.171539,California,Almonds,10/1/2019,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9736,2994.86307,California,Almonds,10/1/2016,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9737,3045.211829,Iowa,Corn,5/1/2015,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
9738,2982.844319,Iowa,Corn,6/1/2016,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9739,2175.911287,Kansas,Soybean,5/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9740,4187.490737,Kansas,Soybean,5/1/2015,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9741,3613.259604,Iowa,Corn,6/1/2016,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9742,975.2541119,California,Grapes,4/1/2016,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9743,1851.02123,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9744,196.1604802,Iowa,Corn,6/1/2015,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9745,1384.439723,Kansas,Wheat,9/1/2018,75,75,70,75,200,250,72.5,225,2.5,150,7.042253521,20.42205582,13.73215467
9746,797.2699419,Kansas,Corn,6/1/2014,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
9747,4202.83675,California,Almonds,11/1/2013,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9748,128.2900616,Kansas,Soybean,6/1/2013,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
9749,2028.891197,California,Grapes,2/1/2016,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
9750,3860.73324,Kansas,Wheat,11/1/2021,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9751,4278.641202,Iowa,Corn,5/1/2015,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
9752,3649.594005,California,Grapes,2/1/2013,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
9753,1134.514637,California,Grapes,4/1/2022,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9754,2986.664328,California,Almonds,11/1/2021,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9755,3093.814229,Kansas,Wheat,5/1/2018,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
9756,3416.092088,Kansas,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9757,1594.044944,Iowa,Soybean,5/1/2017,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9758,777.7082972,California,Almonds,11/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9759,4962.982446,California,Almonds,11/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9760,4424.491169,Iowa,Corn,5/1/2014,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
9761,3535.537263,California,Grapes,4/1/2013,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9762,2076.840041,California,Grapes,2/1/2021,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9763,3509.263581,Kansas,Soybean,6/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9764,4888.754804,Iowa,Soybean,6/1/2013,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9765,3560.171766,California,Grapes,4/1/2019,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9766,4494.58206,Kansas,Corn,5/1/2014,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
9767,153.0007373,California,Grapes,2/1/2013,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
9768,124.3154121,Kansas,Wheat,11/1/2022,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9769,763.0939121,Iowa,Corn,4/1/2019,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9770,1103.332162,Kansas,Soybean,5/1/2015,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9771,3543.469576,Iowa,Soybean,5/1/2016,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9772,4090.922357,California,Almonds,10/1/2016,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9773,4023.904218,Iowa,Soybean,5/1/2014,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9774,1356.864145,Iowa,Corn,4/1/2015,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9775,2629.803999,California,Almonds,10/1/2014,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9776,4462.853133,Kansas,Wheat,5/1/2018,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
9777,3549.834796,California,Grapes,4/1/2020,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9778,4752.636837,Kansas,Soybean,6/1/2016,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
9779,3277.177143,California,Grapes,3/1/2017,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9780,1657.99689,California,Grapes,2/1/2017,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
9781,1268.389135,California,Grapes,2/1/2021,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9782,4401.602717,Kansas,Soybean,6/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9783,3427.508535,Kansas,Corn,5/1/2013,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
9784,2983.805971,Iowa,Corn,5/1/2017,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
9785,2350.750566,Iowa,Soybean,5/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9786,4293.450112,Kansas,Wheat,9/1/2019,75,75,70,75,200,250,72.5,225,2.5,150,7.042253521,20.42205582,13.73215467
9787,462.680528,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9788,1692.442248,Kansas,Wheat,11/1/2014,50,40,70,75,200,250,72.5,225,22.5,185,63.38028169,25.18720218,44.28374193
9789,880.3941811,California,Grapes,4/1/2018,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9790,1510.954926,Kansas,Corn,5/1/2016,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
9791,4376.803801,Kansas,Corn,4/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9792,180.7961804,Iowa,Soybean,5/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9793,1353.796026,California,Grapes,2/1/2018,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
9794,1288.426786,Kansas,Soybean,5/1/2014,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9795,2516.263515,California,Grapes,3/1/2019,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9796,383.2997589,Kansas,Soybean,5/1/2016,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9797,4221.245393,California,Almonds,10/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9798,701.3570838,Iowa,Soybean,6/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9799,4646.212341,Iowa,Soybean,6/1/2015,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9800,4227.665006,Iowa,Soybean,5/1/2017,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9801,80.45573789,Kansas,Soybean,5/1/2013,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9802,3766.444413,Iowa,Soybean,5/1/2016,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9803,1618.836636,Kansas,Soybean,6/1/2017,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
9804,2704.390381,Iowa,Soybean,5/1/2016,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9805,4847.329158,Iowa,Corn,6/1/2017,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9806,2845.377225,California,Grapes,3/1/2016,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9807,2005.710717,California,Grapes,4/1/2013,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9808,949.9477407,Kansas,Corn,5/1/2013,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
9809,1559.478517,Kansas,Corn,5/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9810,1419.12281,California,Grapes,3/1/2014,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9811,2755.828664,California,Almonds,11/1/2019,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9812,3347.729787,Kansas,Soybean,5/1/2015,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9813,1776.284705,Iowa,Soybean,6/1/2016,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9814,4096.666437,Iowa,Corn,4/1/2013,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9815,2619.232545,Iowa,Soybean,6/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9816,4389.094099,Kansas,Wheat,5/1/2014,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
9817,3807.524428,Iowa,Soybean,6/1/2013,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9818,3570.582589,Iowa,Soybean,6/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9819,4962.202522,Iowa,Soybean,5/1/2015,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9820,3100.426766,Iowa,Corn,5/1/2014,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
9821,3400.361945,Kansas,Wheat,5/1/2013,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
9822,2299.228828,Kansas,Corn,5/1/2016,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
9823,4275.17857,Kansas,Soybean,6/1/2018,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
9824,964.3270707,California,Grapes,4/1/2018,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9825,2240.489928,Iowa,Corn,4/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9826,1364.702849,Iowa,Soybean,6/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9827,3906.296996,Iowa,Corn,6/1/2017,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9828,2744.574959,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9829,1458.98152,Kansas,Soybean,6/1/2014,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
9830,1706.904644,Iowa,Soybean,5/1/2014,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9831,4369.729827,California,Almonds,11/1/2021,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9832,3812.14661,Iowa,Corn,4/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9833,3508.906134,Kansas,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9834,1302.496682,Kansas,Wheat,5/1/2021,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9835,2562.517075,Iowa,Corn,6/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9836,2111.151777,California,Grapes,4/1/2020,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9837,914.7154132,Iowa,Soybean,5/1/2016,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9838,643.159665,Kansas,Soybean,5/1/2015,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9839,2255.71272,California,Almonds,10/1/2014,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9840,2090.907266,Kansas,Soybean,6/1/2017,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
9841,2133.33811,Kansas,Wheat,10/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9842,1975.660812,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9843,1237.639661,Kansas,Wheat,4/1/2022,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9844,1326.327801,California,Grapes,2/1/2015,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
9845,1694.961625,Iowa,Corn,6/1/2017,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9846,1073.019426,California,Grapes,4/1/2013,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9847,4738.043657,California,Almonds,11/1/2019,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9848,1512.798741,Kansas,Wheat,11/1/2015,50,40,70,75,200,250,72.5,225,22.5,185,63.38028169,25.18720218,44.28374193
9849,2601.02799,Iowa,Soybean,6/1/2015,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9850,3820.600779,California,Almonds,10/1/2015,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9851,4477.364923,Iowa,Corn,6/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9852,3742.705668,California,Grapes,2/1/2015,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
9853,3389.482603,California,Almonds,11/1/2013,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9854,2650.9647,California,Almonds,11/1/2015,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9855,178.4125705,California,Grapes,3/1/2015,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9856,683.9567032,Kansas,Corn,6/1/2017,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
9857,4338.303588,California,Almonds,10/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9858,4460.36991,Kansas,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9859,878.7008393,Iowa,Corn,4/1/2016,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9860,1536.078179,Kansas,Soybean,6/1/2018,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
9861,3989.712848,Kansas,Wheat,5/1/2013,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
9862,4470.341808,Kansas,Wheat,9/1/2015,75,75,70,75,200,250,72.5,225,2.5,150,7.042253521,20.42205582,13.73215467
9863,1399.333489,California,Almonds,11/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9864,3907.6864,California,Almonds,10/1/2015,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9865,609.5289168,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9866,1643.991567,Iowa,Soybean,5/1/2018,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9867,1832.169867,California,Almonds,10/1/2013,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9868,3337.759362,California,Almonds,10/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9869,65.70591036,Kansas,Corn,5/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
